id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
OLFR96	3	0.37373	0.38729	0.908788	7959	1	-0.5761	0.81053	0.81045	0.97199	14495	0	-0.5761
CSAD	3	0.37373	0.38729	0.908788	7960	1	-0.99622	0.81053	0.81045	0.97199	14748	0	-0.99622
UBN1	3	0.37373	0.38729	0.908788	7961	1	-0.5761	0.81053	0.81045	0.97199	14045	0	-0.5761
GATC	3	0.37373	0.38729	0.908788	7962	1	-0.99622	0.95918	0.95945	0.987989	18096	0	-0.99622
LRRFIP2	3	0.37373	0.38729	0.908788	7963	1	0.0075964	0.41642	0.41665	0.966282	6960	0	0.0075964
OLFR1198	3	0.37373	0.38729	0.908788	7964	1	-0.5761	0.81053	0.81045	0.97199	14267	0	-0.5761
UBE2V1	3	0.37373	0.38729	0.908788	7965	1	0.0075964	0.81053	0.81045	0.97199	14529	0	0.0075964
RNF149	3	0.37373	0.38729	0.908788	7966	1	-0.99622	0.95918	0.95945	0.987989	18021	0	-0.99622
KLF9	3	0.37373	0.38729	0.908788	7967	1	0.0075964	0.10828	0.12054	0.897576	2462	1	0.0075964
AI314976	3	0.37373	0.38729	0.908788	7968	1	0.010129	0.41642	0.41665	0.966282	7125	0	0.010129
BMP4	3	0.37373	0.38729	0.908788	7969	1	-0.99622	0.41642	0.41665	0.966282	6767	0	-0.99622
OLFR1076	3	0.37373	0.38729	0.908788	7970	1	0.0075964	0.12411	0.13421	0.897576	2547	1	0.0075964
NCAN	3	0.37373	0.38729	0.908788	7971	1	0.010129	0.41642	0.41665	0.966282	7673	0	0.010129
DCAF13	3	0.37373	0.38729	0.908788	7972	1	-0.99622	0.95918	0.95945	0.987989	17858	0	-0.99622
NAP1L5	3	0.37373	0.38729	0.908788	7973	1	-0.99622	0.58772	0.58791	0.970422	10363	0	-0.99622
PKLR	3	0.37373	0.38729	0.908788	7974	1	-0.5761	0.59819	0.59852	0.970422	11115	0	-0.5761
FAM135A	3	0.37373	0.38729	0.908788	7975	1	0.010129	0.58772	0.58791	0.970422	10364	0	0.010129
RAD50	3	0.37373	0.38729	0.908788	7976	1	0.0075964	0.6307	0.63096	0.970422	11242	0	0.0075964
TASP1	3	0.37373	0.38729	0.908788	7977	1	-0.99622	0.59819	0.59852	0.970422	11141	0	-0.99622
2310050C09RIK	3	0.37373	0.38729	0.908788	7978	1	0.010129	0.19068	0.19404	0.925858	3601	1	0.010129
NIPAL3	3	0.37373	0.38729	0.908788	7979	1	-0.5761	0.81053	0.81045	0.97199	15431	0	-0.5761
LRTM1	3	0.37373	0.38729	0.908788	7980	1	-0.99622	0.95918	0.95945	0.987989	18211	0	-0.99622
TLN2	3	0.37373	0.38729	0.908788	7981	1	-0.99622	0.049091	0.070756	0.883486	1440	1	-0.99622
SGIP1	3	0.37373	0.38729	0.908788	7982	1	0.0075964	0.03237	0.057044	0.883486	1021	1	0.0075964
ALDH2	3	0.37373	0.38729	0.908788	7983	1	-0.5761	0.81053	0.81045	0.97199	13989	0	-0.5761
ZC3H18	3	0.37373	0.38729	0.908788	7984	1	-0.5761	0.81053	0.81045	0.97199	14648	0	-0.5761
LDOC1	3	0.37373	0.38729	0.908788	7985	1	-0.99622	0.81053	0.81045	0.97199	15078	0	-0.99622
ERC2	3	0.37373	0.38729	0.908788	7986	1	-0.99622	0.81053	0.81045	0.97199	14446	0	-0.99622
SNAPC4	3	0.37373	0.38729	0.908788	7987	1	-0.99622	0.95918	0.95945	0.987989	18199	0	-0.99622
SNX11	3	0.37373	0.38729	0.908788	7988	1	-0.99622	0.95918	0.95945	0.987989	18333	0	-0.99622
CBX4	3	0.37373	0.38729	0.908788	7989	1	-0.99622	0.81053	0.81045	0.97199	14344	0	-0.99622
CCL20	3	0.37373	0.38729	0.908788	7990	1	-0.17949	0.41642	0.41665	0.966282	6622	0	-0.17949
GAL3ST3	3	0.37373	0.38729	0.908788	7991	1	0.0075964	0.41642	0.41665	0.966282	7003	0	0.0075964
MMP24	3	0.37373	0.38729	0.908788	7992	1	-0.5761	0.81053	0.81045	0.97199	14743	0	-0.5761
SUN1	3	0.37373	0.38729	0.908788	7993	1	-0.5761	0.6307	0.63096	0.970422	11298	0	-0.5761
TECR	3	0.37373	0.38729	0.908788	7994	1	0.59383	0.41642	0.41665	0.966282	7639	0	0.59383
GPRIN2	3	0.37373	0.38729	0.908788	7995	1	-0.99622	0.95918	0.95945	0.987989	18318	0	-0.99622
SMG5	3	0.37373	0.38729	0.908788	7996	1	-0.99622	0.95918	0.95945	0.987989	18273	0	-0.99622
DOCK6	3	0.37373	0.38729	0.908788	7997	1	0.010129	0.41642	0.41665	0.966282	7331	0	0.010129
GRXCR1	3	0.37373	0.38729	0.908788	7998	1	-0.40428	0.81053	0.81045	0.97199	14243	0	-0.40428
ANGPT2	3	0.37373	0.38729	0.908788	7999	1	0.0075964	0.81053	0.81045	0.97199	14797	0	0.0075964
ATP6V1D	3	0.37373	0.38729	0.908788	8000	1	-0.99622	0.95918	0.95945	0.987989	18053	0	-0.99622
NTN3	3	0.37373	0.38729	0.908788	8001	1	-0.5761	0.41642	0.41665	0.966282	7086	0	-0.5761
PSD4	3	0.37373	0.38729	0.908788	8002	1	-0.5761	0.81053	0.81045	0.97199	14349	0	-0.5761
BCL2	3	0.37373	0.38729	0.908788	8003	1	-0.5761	0.81053	0.81045	0.97199	15386	0	-0.5761
MAP3K5	3	0.37373	0.38729	0.908788	8004	1	0.0075964	0.41642	0.41665	0.966282	7358	0	0.0075964
HSF1	3	0.37373	0.38729	0.908788	8005	1	0.0075964	0.81053	0.81045	0.97199	15238	0	0.0075964
CNTNAP5C	3	0.37373	0.38729	0.908788	8006	1	0.012661	0.41642	0.41665	0.966282	6857	0	0.012661
CDC5L	3	0.37373	0.38729	0.908788	8007	1	0.0075964	0.81053	0.81045	0.97199	14345	0	0.0075964
2810403A07RIK	3	0.37373	0.38729	0.908788	8008	1	0.0075964	0.046093	0.068234	0.883486	1417	1	0.0075964
FMO3	3	0.37373	0.38729	0.908788	8009	1	0.59383	0.41642	0.41665	0.966282	7839	0	0.59383
MAN2A1	3	0.37373	0.38729	0.908788	8010	1	0.0075964	0.81053	0.81045	0.97199	15093	0	0.0075964
SNCG	3	0.37373	0.38729	0.908788	8011	1	0.0075964	0.28689	0.28658	0.964979	5072	0	0.0075964
EFNA5	3	0.37373	0.38729	0.908788	8012	1	0.0075964	0.81053	0.81045	0.97199	15023	0	0.0075964
LY9	3	0.37373	0.38729	0.908788	8013	1	0.0075964	0.41642	0.41665	0.966282	6790	0	0.0075964
GRIFIN	3	0.37373	0.38729	0.908788	8014	1	0.0075964	0.41642	0.41665	0.966282	7511	0	0.0075964
NDE1	3	0.37373	0.38729	0.908788	8015	1	0.0075964	0.6307	0.63096	0.970422	11389	0	0.0075964
MRPS27	3	0.37373	0.38729	0.908788	8016	1	-0.15653	0.81053	0.81045	0.97199	13982	0	-0.15653
CALY	3	0.37373	0.38729	0.908788	8017	1	0.0075964	0.07697	0.093936	0.883486	1955	1	0.0075964
MBOAT2	3	0.37373	0.38729	0.908788	8018	1	0.0075964	0.41642	0.41665	0.966282	7243	0	0.0075964
MRPL12	3	0.37373	0.38729	0.908788	8019	1	-0.99622	0.54722	0.5474	0.970422	10180	0	-0.99622
ZBTB39	3	0.37373	0.38729	0.908788	8020	1	0.0075964	0.41642	0.41665	0.966282	6930	0	0.0075964
CCDC51	3	0.37373	0.38729	0.908788	8021	1	0.0075964	0.81053	0.81045	0.97199	14918	0	0.0075964
DAGLB	3	0.37373	0.38729	0.908788	8022	1	-0.99622	0.81053	0.81045	0.97199	15132	0	-0.99622
SULT1A1	3	0.37373	0.38729	0.908788	8023	1	-0.5761	0.81053	0.81045	0.97199	14318	0	-0.5761
DDX52	3	0.37373	0.38729	0.908788	8024	1	-0.99622	0.95918	0.95945	0.987989	17938	0	-0.99622
LIPE	3	0.37373	0.38729	0.908788	8025	1	0.59383	0.19068	0.19404	0.925858	3656	1	0.59383
OOG4	3	0.37373	0.38729	0.908788	8026	1	-0.99622	0.95918	0.95945	0.987989	18013	0	-0.99622
SPG20	3	0.37373	0.38729	0.908788	8027	1	-0.99622	0.81053	0.81045	0.97199	15076	0	-0.99622
ZFP672	3	0.37373	0.38729	0.908788	8028	1	-0.99622	0.81053	0.81045	0.97199	14594	0	-0.99622
SLC35C2	3	0.37373	0.38729	0.908788	8029	1	0.59383	0.19068	0.19404	0.925858	3959	1	0.59383
OLFR640	3	0.37373	0.38729	0.908788	8030	1	0.59383	0.41642	0.41665	0.966282	6773	0	0.59383
RABL6	3	0.37373	0.38729	0.908788	8031	1	0.0075964	0.19068	0.19404	0.925858	3777	1	0.0075964
MOSPD1	3	0.37373	0.38729	0.908788	8032	1	-0.5761	0.81053	0.81045	0.97199	14095	0	-0.5761
OLFR1392	3	0.37373	0.38729	0.908788	8033	1	0.0075964	0.54722	0.5474	0.970422	10160	0	0.0075964
IFNGR2	3	0.37373	0.38729	0.908788	8034	1	-0.5761	0.19068	0.19404	0.925858	3970	1	-0.5761
SLC25A48	3	0.37373	0.38729	0.908788	8035	1	-0.99622	0.81053	0.81045	0.97199	14741	0	-0.99622
DPH2	3	0.37373	0.38729	0.908788	8036	1	0.0075964	0.26992	0.26964	0.964979	5001	1	0.0075964
SSBP1	3	0.37373	0.38729	0.908788	8037	1	0.0075964	0.81053	0.81045	0.97199	15013	0	0.0075964
RAB37	3	0.37373	0.38729	0.908788	8038	1	-0.20955	0.81053	0.81045	0.97199	14626	0	-0.20955
IRAK2	3	0.37373	0.38729	0.908788	8039	1	-0.99622	0.81053	0.81045	0.97199	14296	0	-0.99622
1110004F10RIK	3	0.37373	0.38729	0.908788	8040	1	-0.99622	0.19068	0.19404	0.925858	3827	1	-0.99622
SYNA	3	0.37373	0.38729	0.908788	8041	1	-0.99622	0.07697	0.093936	0.883486	2009	1	-0.99622
CCDC39	3	0.37373	0.38729	0.908788	8042	1	-0.99622	0.81053	0.81045	0.97199	13955	0	-0.99622
GPC5	3	0.37373	0.38729	0.908788	8043	1	-0.5761	0.59819	0.59852	0.970422	11097	0	-0.5761
TMEM5	3	0.37373	0.38729	0.908788	8044	1	-0.99622	0.95918	0.95945	0.987989	18093	0	-0.99622
B3GNT1	3	0.37373	0.38729	0.908788	8045	1	-0.99622	0.41642	0.41665	0.966282	7185	0	-0.99622
ADCY9	3	0.37373	0.38729	0.908788	8046	1	0.010129	0.01311	0.024786	0.855765	475	1	0.010129
RCN2	3	0.37373	0.38729	0.908788	8047	1	-0.5761	0.41642	0.41665	0.966282	7371	0	-0.5761
FBXL22	3	0.37373	0.38729	0.908788	8048	1	-0.99622	0.81053	0.81045	0.97199	14376	0	-0.99622
KLB	3	0.37373	0.38729	0.908788	8049	1	-0.5761	0.81053	0.81045	0.97199	14826	0	-0.5761
ERLEC1	3	0.37373	0.38729	0.908788	8050	1	0.0075964	0.07697	0.093936	0.883486	1804	1	0.0075964
CYTH2	3	0.37373	0.38729	0.908788	8051	1	0.59383	0.0051365	0.010602	0.7395	254	1	0.59383
CDKN1A	3	0.37373	0.38729	0.908788	8052	1	-0.99622	0.81053	0.81045	0.97199	14972	0	-0.99622
ODZ4	3	0.37373	0.38729	0.908788	8053	1	-0.5761	0.28689	0.28658	0.964979	5092	0	-0.5761
ISY1	3	0.37373	0.38729	0.908788	8054	1	0.0075964	0.81053	0.81045	0.97199	15003	0	0.0075964
EFCAB4B	3	0.37373	0.38729	0.908788	8055	1	0.23523	0.41642	0.41665	0.966282	7411	0	0.23523
DENR	3	0.37373	0.38729	0.908788	8056	1	-0.99622	0.81053	0.81045	0.97199	14836	0	-0.99622
KRT42	3	0.37373	0.38729	0.908788	8057	1	-0.99622	0.41642	0.41665	0.966282	7144	0	-0.99622
GM711	3	0.37373	0.38729	0.908788	8058	1	0.0075964	0.81053	0.81045	0.97199	14872	0	0.0075964
KLK15	3	0.37373	0.38729	0.908788	8059	1	0.0075964	0.81053	0.81045	0.97199	15333	0	0.0075964
SPINKL	3	0.37373	0.38729	0.908788	8060	1	-0.31015	0.81053	0.81045	0.97199	14685	0	-0.31015
CDC7	3	0.37373	0.38729	0.908788	8061	1	0.0075964	0.046093	0.068234	0.883486	1419	1	0.0075964
TRPC1	3	0.37373	0.38729	0.908788	8062	1	0.0075964	0.41642	0.41665	0.966282	7142	0	0.0075964
B4GALT2	3	0.37373	0.38729	0.908788	8063	1	-0.99622	0.81053	0.81045	0.97199	14339	0	-0.99622
2400003C14RIK	3	0.37373	0.38729	0.908788	8064	1	0.012154	0.41642	0.41665	0.966282	7202	0	0.012154
PDCD5	3	0.37373	0.38729	0.908788	8065	1	-0.5761	0.07697	0.093936	0.883486	1812	1	-0.5761
TMEM194	3	0.37373	0.38729	0.908788	8066	1	0.0075964	0.41642	0.41665	0.966282	6616	0	0.0075964
MAPK14	3	0.37373	0.38729	0.908788	8067	1	-0.99622	0.95918	0.95945	0.987989	17932	0	-0.99622
EFCAB2	3	0.37373	0.38729	0.908788	8068	1	-0.5761	0.81053	0.81045	0.97199	13915	0	-0.5761
ZFP710	3	0.37373	0.38729	0.908788	8069	1	-0.99622	0.81053	0.81045	0.97199	15027	0	-0.99622
NRIP2	3	0.37373	0.38729	0.908788	8070	1	0.0075964	0.41642	0.41665	0.966282	6828	0	0.0075964
STMN2	3	0.37373	0.38729	0.908788	8071	1	-0.99622	0.19068	0.19404	0.925858	3984	1	-0.99622
CCR1	3	0.37373	0.38729	0.908788	8072	1	0.012661	0.58393	0.58407	0.970422	10352	0	0.012661
APPL2	3	0.37373	0.38729	0.908788	8073	1	-0.99622	0.07697	0.093936	0.883486	1977	1	-0.99622
RAPGEF3	3	0.37373	0.38729	0.908788	8074	1	0.0075964	0.41642	0.41665	0.966282	7416	0	0.0075964
NR2F2	3	0.37373	0.38729	0.908788	8075	1	-0.5761	0.81053	0.81045	0.97199	13920	0	-0.5761
PPP1R3C	3	0.37373	0.38729	0.908788	8076	1	-0.5761	0.81053	0.81045	0.97199	14135	0	-0.5761
WHSC1	3	0.37373	0.38729	0.908788	8077	1	0.011395	0.54722	0.5474	0.970422	10162	0	0.011395
SLC9A2	3	0.37373	0.38729	0.908788	8078	1	0.011395	0.41642	0.41665	0.966282	6683	0	0.011395
ASCL2	3	0.37373	0.38729	0.908788	8079	1	-0.99622	0.95918	0.95945	0.987989	18255	0	-0.99622
OLFR1189	3	0.37373	0.38729	0.908788	8080	1	-0.99622	0.81053	0.81045	0.97199	15030	0	-0.99622
OLFR547	3	0.37373	0.38729	0.908788	8081	1	-0.5761	0.81053	0.81045	0.97199	14817	0	-0.5761
OLFR1446	3	0.37373	0.38729	0.908788	8082	1	0.0075964	0.41642	0.41665	0.966282	7793	0	0.0075964
TMEM116	3	0.37373	0.38729	0.908788	8083	1	0.59383	0.19068	0.19404	0.925858	3976	1	0.59383
NEU2	3	0.37373	0.38729	0.908788	8084	1	0.0075964	0.41642	0.41665	0.966282	7219	0	0.0075964
RRBP1	3	0.37373	0.38729	0.908788	8085	1	-0.99622	0.81053	0.81045	0.97199	13936	0	-0.99622
ADORA2B	3	0.37373	0.38729	0.908788	8086	1	0.0075964	0.41642	0.41665	0.966282	7608	0	0.0075964
PQLC3	3	0.37373	0.38729	0.908788	8087	1	-0.5761	0.07697	0.093936	0.883486	1820	1	-0.5761
2300002M23RIK	3	0.37373	0.38729	0.908788	8088	1	0.0075964	0.41642	0.41665	0.966282	7153	0	0.0075964
KRT33A	3	0.37373	0.38729	0.908788	8089	1	0.0075964	0.54722	0.5474	0.970422	10091	0	0.0075964
FILIP1L	3	0.37373	0.38729	0.908788	8090	1	0.0075964	0.81053	0.81045	0.97199	14601	0	0.0075964
BCKDK	3	0.37373	0.38729	0.908788	8091	1	0.0075964	0.6307	0.63096	0.970422	11199	0	0.0075964
VMN2R12	3	0.37373	0.38729	0.908788	8092	1	-0.99622	0.95918	0.95945	0.987989	18259	0	-0.99622
LANCL3	3	0.37373	0.38729	0.908788	8093	1	-0.99622	0.19068	0.19404	0.925858	3692	1	-0.99622
NDRG1	3	0.37373	0.38729	0.908788	8094	1	0.59383	0.19068	0.19404	0.925858	3899	1	0.59383
CACNG6	3	0.37373	0.38729	0.908788	8095	1	0.0075964	0.81053	0.81045	0.97199	15175	0	0.0075964
ANXA10	3	0.37373	0.38729	0.908788	8096	1	-0.5761	0.00212	0.0050671	0.7395	121	1	-0.5761
CCDC54	3	0.37373	0.38729	0.908788	8097	1	0.0075964	0.19068	0.19404	0.925858	3826	1	0.0075964
LCE3B	3	0.37373	0.38729	0.908788	8098	1	-0.5761	0.28065	0.28032	0.964979	5005	1	-0.5761
NOP56	3	0.37373	0.38729	0.908788	8099	1	-0.99622	0.81053	0.81045	0.97199	14696	0	-0.99622
KREMEN1	3	0.37373	0.38729	0.908788	8100	1	-0.99622	0.81053	0.81045	0.97199	14480	0	-0.99622
INPP5D	3	0.37373	0.38729	0.908788	8101	1	-0.5761	0.81053	0.81045	0.97199	14549	0	-0.5761
MTIF3	2	0.37873	0.37858	0.908788	8102	1	-0.86102	0.88145	0.88139	0.97199	15836	0	-0.86102
MRPL54	2	0.37873	0.37858	0.908788	8103	1	-0.86102	0.88145	0.88139	0.97199	15920	0	-0.86102
TGIF2	2	0.37873	0.37858	0.908788	8104	1	-0.86102	0.88145	0.88139	0.97199	15845	0	-0.86102
OLFR397	2	0.37873	0.37858	0.908788	8105	1	-0.35911	0.67012	0.66995	0.970422	12392	0	-0.35911
ATXN7L3B	2	0.37873	0.37858	0.908788	8106	1	-0.35911	0.67012	0.66995	0.970422	12833	0	-0.35911
CHCHD8	2	0.37873	0.37858	0.908788	8107	1	-0.35911	0.67012	0.66995	0.970422	12146	0	-0.35911
JPH3	2	0.37873	0.37858	0.908788	8108	1	-0.35911	0.67012	0.66995	0.970422	12824	0	-0.35911
GZMG	2	0.37873	0.37858	0.908788	8109	1	-0.35911	0.67012	0.66995	0.970422	12085	0	-0.35911
SLC7A10	2	0.37873	0.37858	0.908788	8110	1	-0.35911	0.67012	0.66995	0.970422	12918	0	-0.35911
MRGPRX1	2	0.37873	0.37858	0.908788	8111	1	-0.86102	0.88145	0.88139	0.97199	15862	0	-0.86102
PTPRR	2	0.37873	0.37858	0.908788	8112	1	0.14184	0.13155	0.13279	0.897576	2938	1	0.14184
CD320	2	0.37873	0.37858	0.908788	8113	1	-0.86102	0.88145	0.88139	0.97199	15935	0	-0.86102
FBXO21	2	0.37873	0.37858	0.908788	8114	1	-0.065999	0.30166	0.30162	0.964979	5720	0	-0.065999
SEC14L1	2	0.37873	0.37858	0.908788	8115	1	0.14279	0.084555	0.088277	0.883486	2088	1	0.14279
DHODH	2	0.37873	0.37858	0.908788	8116	1	-0.35911	0.67012	0.66995	0.970422	12487	0	-0.35911
MIOX	2	0.37873	0.37858	0.908788	8117	1	-0.86102	0.88145	0.88139	0.97199	15709	0	-0.86102
GZME	2	0.37873	0.37858	0.908788	8118	1	-0.86102	0.88145	0.88139	0.97199	15879	0	-0.86102
MATN3	2	0.37873	0.37858	0.908788	8119	1	-0.35911	0.67012	0.66995	0.970422	12484	0	-0.35911
ZFP182	2	0.37873	0.37858	0.908788	8120	1	0.011141	0.1892	0.18902	0.925858	3403	1	0.011141
MYEF2	2	0.37873	0.37858	0.908788	8121	1	0.30299	0.051995	0.058002	0.883486	1511	1	0.30299
ZSCAN10	2	0.37873	0.37858	0.908788	8122	1	-0.86102	0.88145	0.88139	0.97199	15848	0	-0.86102
ANG6	2	0.37873	0.37858	0.908788	8123	1	-0.35911	0.67012	0.66995	0.970422	12765	0	-0.35911
TPST1	2	0.37873	0.37858	0.908788	8124	1	-0.56505	0.9484	0.94838	0.987989	17843	0	-0.56505
KLRC1	2	0.37873	0.37858	0.908788	8125	1	-0.35911	0.67012	0.66995	0.970422	13006	0	-0.35911
HSD3B2	2	0.37873	0.37858	0.908788	8126	1	-0.35911	0.67012	0.66995	0.970422	12847	0	-0.35911
ZFP704	2	0.37873	0.37858	0.908788	8127	1	-0.86102	0.88145	0.88139	0.97199	15876	0	-0.86102
SULT1C2	2	0.37873	0.37858	0.908788	8128	1	-0.86102	0.88145	0.88139	0.97199	15818	0	-0.86102
NAPEPLD	2	0.37873	0.37858	0.908788	8129	1	0.14184	0.13155	0.13279	0.897576	3012	1	0.14184
ANPEP	2	0.37873	0.37858	0.908788	8130	1	-0.065999	0.30166	0.30162	0.964979	5638	0	-0.065999
WDR91	2	0.38507	0.3849	0.908788	8131	1	-0.83078	0.88145	0.88139	0.97199	15735	0	-0.83078
ATF3	2	0.38507	0.3849	0.908788	8132	1	-0.19495	0.43389	0.43383	0.966282	8316	0	-0.19495
OLFR1477	2	0.38507	0.3849	0.908788	8133	1	-0.32888	0.67012	0.66995	0.970422	12638	0	-0.32888
9430020K01RIK	2	0.38507	0.3849	0.908788	8134	1	-0.32888	0.67012	0.66995	0.970422	12631	0	-0.32888
MRPL30	2	0.38592	0.38572	0.908788	8135	1	0.088378	0.1892	0.18902	0.925858	3409	1	0.088378
DPP4	2	0.38794	0.3877	0.908788	8136	1	-0.073568	0.41036	0.41001	0.966282	6496	0	-0.073568
RABEP2	2	0.38794	0.3877	0.908788	8137	1	-0.28267	0.67012	0.66995	0.970422	12884	0	-0.28267
ZMYM2	2	0.38794	0.3877	0.908788	8138	1	-0.28267	0.67012	0.66995	0.970422	12553	0	-0.28267
FOXJ3	2	0.38794	0.3877	0.908788	8139	1	-0.073568	0.41036	0.41001	0.966282	6493	0	-0.073568
4933434E20RIK	2	0.38794	0.3877	0.908788	8140	1	-0.28267	0.67012	0.66995	0.970422	12286	0	-0.28267
OLFR1066	2	0.38794	0.3877	0.908788	8141	1	-0.28267	0.67012	0.66995	0.970422	12797	0	-0.28267
4931414P19RIK	2	0.38794	0.3877	0.908788	8142	1	-0.28267	0.67012	0.66995	0.970422	12300	0	-0.28267
TAPT1	2	0.38794	0.3877	0.908788	8143	1	-0.78458	0.88145	0.88139	0.97199	16042	0	-0.78458
OLFR394	2	0.38794	0.3877	0.908788	8144	1	-0.48861	0.9484	0.94838	0.987989	17823	0	-0.48861
SLC9A3	2	0.38794	0.3877	0.908788	8145	1	-0.48861	0.9484	0.94838	0.987989	17835	0	-0.48861
DCTN5	2	0.38794	0.3877	0.908788	8146	1	-0.28267	0.67012	0.66995	0.970422	12212	0	-0.28267
SCN10A	2	0.38794	0.3877	0.908788	8147	1	-0.28267	0.67012	0.66995	0.970422	12094	0	-0.28267
SORT1	2	0.38794	0.3877	0.908788	8148	1	0.21828	0.13155	0.13279	0.897576	2735	1	0.21828
VMN1R213	2	0.38794	0.3877	0.908788	8149	1	-0.28267	0.67012	0.66995	0.970422	12454	0	-0.28267
SVS1	2	0.38794	0.3877	0.908788	8150	1	-0.28267	0.67012	0.66995	0.970422	12830	0	-0.28267
TSNAX	2	0.38794	0.3877	0.908788	8151	1	-0.28267	0.67012	0.66995	0.970422	12072	0	-0.28267
ARHGDIB	2	0.38794	0.3877	0.908788	8152	1	-0.28267	0.67012	0.66995	0.970422	12221	0	-0.28267
MCOLN1	2	0.3908	0.39055	0.914249	8153	0	-0.24681	0.67012	0.66995	0.970422	12002	0	-0.24681
GM5458	2	0.40273	0.40242	0.914249	8154	0	-0.035287	0.42796	0.42783	0.966282	8266	0	-0.035287
ACNAT2	2	0.40273	0.40242	0.914249	8155	0	-0.32745	0.94074	0.94064	0.987989	17744	0	-0.32745
FAM195B	2	0.40273	0.40242	0.914249	8156	0	-0.70025	0.88145	0.88139	0.97199	15726	0	-0.70025
NAB2	2	0.40273	0.40242	0.914249	8157	0	0.59541	0.021698	0.030456	0.883486	660	1	0.59541
EEF2K	2	0.40273	0.40242	0.914249	8158	0	-0.70025	0.88145	0.88139	0.97199	15630	0	-0.70025
SUMO2	2	0.40273	0.40242	0.914249	8159	0	0.30261	0.13155	0.13279	0.897576	2902	1	0.30261
DARS	2	0.40273	0.40242	0.914249	8160	0	0.17192	0.1892	0.18902	0.925858	3435	1	0.17192
ASRGL1	2	0.40273	0.40242	0.914249	8161	0	-0.70025	0.88145	0.88139	0.97199	15976	0	-0.70025
HSD3B7	2	0.40273	0.40242	0.914249	8162	0	-0.19834	0.67012	0.66995	0.970422	12679	0	-0.19834
PAPPA	2	0.40273	0.40242	0.914249	8163	0	-0.19834	0.67012	0.66995	0.970422	12447	0	-0.19834
TMBIM4	2	0.40273	0.40242	0.914249	8164	0	-0.19834	0.67012	0.66995	0.970422	12254	0	-0.19834
MST1	2	0.40273	0.40242	0.914249	8165	0	-0.70025	0.88145	0.88139	0.97199	15856	0	-0.70025
IMMP1L	2	0.40273	0.40242	0.914249	8166	0	-0.29188	0.80119	0.8007	0.97199	13800	0	-0.29188
TAAR8C	2	0.40273	0.40242	0.914249	8167	0	-0.70025	0.88145	0.88139	0.97199	15691	0	-0.70025
OLFR262	2	0.40273	0.40242	0.914249	8168	0	-0.70025	0.88145	0.88139	0.97199	15992	0	-0.70025
OLFR1406	2	0.40273	0.40242	0.914249	8169	0	0.096357	0.20182	0.20162	0.955751	4053	0	0.096357
PCBP4	2	0.40273	0.40242	0.914249	8170	0	-0.70025	0.88145	0.88139	0.97199	16045	0	-0.70025
TSPAN7	2	0.40273	0.40242	0.914249	8171	0	-0.19707	0.48526	0.48543	0.966282	8469	0	-0.19707
ADAM12	2	0.40273	0.40242	0.914249	8172	0	-0.19834	0.67012	0.66995	0.970422	12931	0	-0.19834
NT5DC3	2	0.40273	0.40242	0.914249	8173	0	0.010762	0.41036	0.41001	0.966282	6486	0	0.010762
RRP12	2	0.40273	0.40242	0.914249	8174	0	-0.70025	0.88145	0.88139	0.97199	15656	0	-0.70025
CIAPIN1	2	0.40273	0.40242	0.914249	8175	0	-0.70025	0.88145	0.88139	0.97199	15802	0	-0.70025
AKR1B3	2	0.40273	0.40242	0.914249	8176	0	0.094775	0.30166	0.30162	0.964979	5798	0	0.094775
4930404N11RIK	2	0.40273	0.40242	0.914249	8177	0	-0.70025	0.88145	0.88139	0.97199	15642	0	-0.70025
NUP50	2	0.40273	0.40242	0.914249	8178	0	-0.19834	0.67012	0.66995	0.970422	13046	0	-0.19834
4930523C07RIK	2	0.40273	0.40242	0.914249	8179	0	-0.35722	0.94271	0.94256	0.987989	17751	0	-0.35722
VTI1B	2	0.40273	0.40242	0.914249	8180	0	-0.70025	0.88145	0.88139	0.97199	16141	0	-0.70025
DCLRE1C	2	0.40273	0.40242	0.914249	8181	0	0.094775	0.30166	0.30162	0.964979	5550	0	0.094775
SLC13A5	2	0.40273	0.40242	0.914249	8182	0	-0.19707	0.48526	0.48543	0.966282	8475	0	-0.19707
ADAMTS19	2	0.40273	0.40242	0.914249	8183	0	0.30261	0.13155	0.13279	0.897576	2868	1	0.30261
AP3M1	2	0.40273	0.40242	0.914249	8184	0	-0.19834	0.67012	0.66995	0.970422	12108	0	-0.19834
2410004P03RIK	2	0.40273	0.40242	0.914249	8185	0	-0.19834	0.67012	0.66995	0.970422	12724	0	-0.19834
GPR88	2	0.40273	0.40242	0.914249	8186	0	-0.70025	0.88145	0.88139	0.97199	16056	0	-0.70025
NLRP4F	2	0.40273	0.40242	0.914249	8187	0	0.094775	0.30166	0.30162	0.964979	5781	0	0.094775
1700010D01RIK	2	0.40273	0.40242	0.914249	8188	0	-0.19834	0.67012	0.66995	0.970422	12054	0	-0.19834
BROX	2	0.40273	0.40242	0.914249	8189	0	-0.19834	0.67012	0.66995	0.970422	12312	0	-0.19834
OLFR617	2	0.40273	0.40242	0.914249	8190	0	-0.19707	0.48526	0.48543	0.966282	8392	0	-0.19707
